Destination,Source,Median RTT to Last Google Node (ms),Median RTT to Last Node (ms),RTT Ratio (Google/Total),RTT from Google Exit to Last Node (ms),Exit Status,Distance to Last Google Node (km),Last Google IP,Last Google ASN,Hops Before Exit
07br.cc,tranco-rank100k,1.94,2.06,0.942,0.12,exited google,0.4346157676278521,172.253.70.164,AS15169 Google LLC,2
104.156.230.107,vultr-silicon valley,244.19,230.24,1.061,-13.95,exited google,N/A,74.125.243.90,nan,2
104.156.244.232,vultr-miami,231.125,224.04,1.032,-7.085,exited google,N/A,216.239.46.104,nan,1
107.191.51.12,vultr-chicago,238.66,242.86,0.983,4.2,exited google,N/A,108.170.238.83,nan,1
108.61.149.182,vultr-new jersey,234.96,234.96,1.0,0.0,exited google,5852.83673604213,142.251.66.65,AS15169 Google LLC,1
108.61.193.166,vultr-atlanta,223.355,484.22499999999997,0.461,260.87,exited google,N/A,74.125.243.166,nan,2
108.61.194.105,vultr-seattle,240.64999999999998,228.27,1.054,-12.38,exited google,N/A,142.251.54.146,nan,1
108.61.196.101,vultr-london,7.79,115.49499999999999,0.067,107.705,exited google,343.94985073476266,72.14.235.246,AS15169 Google LLC,1
108.61.198.102,vultr-amsterdam,8.54,9.52,0.897,0.98,exited google,430.45900592200815,74.125.243.124,AS15169 Google LLC,2
108.61.201.151,vultr-tokyo,N/A,N/A,N/A,N/A,google edge not detected,N/A,N/A,N/A,0
108.61.209.127,vultr-paris,122.775,2.85,43.079,-119.925,exited google,0.4346157676278521,72.14.235.97,AS15169 Google LLC,1
108.61.210.117,vultr-frankfurt,115.195,115.855,0.994,0.66,exited google,N/A,66.249.94.174,nan,1
108.61.212.117,vultr-sydney,481.19,477.96,1.007,-3.23,exited google,N/A,66.249.94.19,nan,1
108.61.219.200,vultr-los angeles,234.135,236.81,0.989,2.675,exited google,N/A,142.251.65.159,nan,1
108.61.224.175,vultr-dallas,1.62,245.46,0.007,243.84,exited google,0.4346157676278521,108.170.255.234,AS15169 Google LLC,2
