Destination,Source,Median RTT to Last Google Node (ms),Median RTT to Last Node (ms),RTT Ratio (Google/Total),RTT from Google Exit to Last Node (ms),Exit Status,Distance to Last Google Node (km),Last Google IP,Last Google ASN,Hops Before Exit
000cheapdomains.com,tranco-rank100k,3.51,228.75,0.015,225.24,exited google,0.19035584228845392,142.251.50.125,AS15169 Google LLC,1
07br.cc,tranco-rank100k,1.43,4.245,0.337,2.815,exited google,0.19035584228845392,142.251.50.125,AS15169 Google LLC,1
104.156.230.107,vultr-silicon valley,234.47,232.13,1.01,-2.34,exited google,N/A,142.250.231.100,nan,2
104.156.244.232,vultr-miami,248.28,235.155,1.056,-13.125,exited google,N/A,216.239.46.104,nan,1
107.191.51.12,vultr-chicago,244.6,231.365,1.057,-13.235,exited google,N/A,108.170.238.83,nan,1
108.61.149.182,vultr-new jersey,223.52,231.63,0.965,8.11,exited google,5585.129298472619,142.251.66.65,AS15169 Google LLC,1
108.61.193.166,vultr-atlanta,227.61,229.57,0.991,1.96,exited google,N/A,74.125.243.158,nan,2
108.61.194.105,vultr-seattle,223.0,248.06,0.899,25.06,exited google,N/A,142.251.54.146,nan,1
108.61.196.101,vultr-london,1.92,2.27,0.846,0.35,exited google,0.19035584228845392,192.178.98.2,AS15169 Google LLC,2
108.61.198.102,vultr-amsterdam,7.38,7.73,0.955,0.35,exited google,358.1820337128971,74.125.243.132,AS15169 Google LLC,2
108.61.201.151,vultr-tokyo,N/A,N/A,N/A,N/A,google edge not detected,N/A,N/A,N/A,0
108.61.209.127,vultr-paris,9.53,10.16,0.938,0.63,exited google,344.1064355231242,72.14.235.97,AS15169 Google LLC,1
108.61.210.117,vultr-frankfurt,12.825,228.51,0.056,215.685,exited google,N/A,72.14.234.209,nan,1
108.61.212.117,vultr-sydney,491.21000000000004,475.88,1.032,-15.33,exited google,N/A,74.125.251.94,nan,1
108.61.219.200,vultr-los angeles,234.45,229.1,1.023,-5.35,exited google,N/A,142.251.65.159,nan,1
108.61.224.175,vultr-dallas,1.35,235.49,0.006,234.14,exited google,0.19035584228845392,72.14.235.239,AS15169 Google LLC,1
11kk.love,tranco-rank10k,1.31,1.35,0.97,0.04,exited google,0.19035584228845392,142.251.50.125,AS15169 Google LLC,1
123mkv.team,tranco-rank100k,1.42,4.03,0.352,2.61,exited google,0.19035584228845392,142.251.50.125,AS15169 Google LLC,1
139.84.130.100,vultr-bangalore,485.29,238.67,2.033,-246.62,exited google,N/A,74.125.251.23,nan,1
139.84.162.104,vultr-delhi ncr,229.04,230.38,0.994,1.34,exited google,2508.4983176824085,172.253.51.75,AS15169 Google LLC,1
139.84.226.78,vultr-johannesburg,N/A,N/A,N/A,N/A,google edge not detected,N/A,N/A,N/A,0
141.164.34.61,vultr-seoul,3.425,257.45000000000005,0.013,254.025,exited google,0.19035584228845392,142.251.50.125,AS15169 Google LLC,1
149.248.50.81,vultr-toronto,242.14,234.98,1.03,-7.16,exited google,N/A,108.170.227.246,nan,1
163.com,tranco-top1k,4.12,493.54999999999995,0.008,489.43,exited google,0.19035584228845392,142.251.50.125,AS15169 Google LLC,1
1asb.com,tranco-rank100k,1.4,2.33,0.601,0.93,exited google,0.19035584228845392,142.251.50.125,AS15169 Google LLC,1
1c.ru,tranco-top1k,222.43,239.135,0.93,16.705,exited google,2508.4983176824085,72.14.237.202,AS15169 Google LLC,1
1drv.com,tranco-top1k,2.435,129.71,0.019,127.275,exited google,0.19035584228845392,72.14.235.239,AS15169 Google LLC,1
1exch.net,tranco-rank10k,1.9849999999999999,1.9849999999999999,1.0,0.0,exited google,0.19035584228845392,192.178.97.108,AS15169 Google LLC,2
1internet.tv,tranco-rank10k,2.13,229.01,0.009,226.88,exited google,0.19035584228845392,192.178.98.2,AS15169 Google LLC,2
1nto.com,tranco-rank10k,1.395,2.75,0.507,1.355,exited google,0.19035584228845392,142.251.50.125,AS15169 Google LLC,1
1pr.ru,tranco-rank100k,236.36,221.25,1.068,-15.11,exited google,2508.4983176824085,192.178.241.250,AS15169 Google LLC,2
1slu.com,tranco-rank10k,1.52,2.24,0.679,0.72,exited google,0.19035584228845392,142.251.50.125,AS15169 Google LLC,1
1tamilmv.fi,tranco-rank10k,1.25,1.55,0.806,0.3,exited google,0.19035584228845392,142.251.50.125,AS15169 Google LLC,1
1tamilyogi.vote,tranco-rank10k,1.33,2.02,0.658,0.69,exited google,0.19035584228845392,142.251.50.125,AS15169 Google LLC,1
208.72.154.76,vultr-honolulu,241.61,235.11,1.028,-6.5,exited google,5585.129298472619,142.251.60.123,AS15169 Google LLC,1
208.76.222.30,vultr-madrid,233.1,233.1,1.0,0.0,exited google,N/A,108.170.252.212,nan,2
216.238.66.16,vultr-mexico city,1.49,230.09,0.006,228.6,exited google,0.19035584228845392,142.251.50.125,AS15169 Google LLC,1
216.238.98.118,vultr-sao paulo,222.54500000000002,243.38,0.914,20.835,exited google,N/A,142.250.215.21,nan,1
21wiz.com,tranco-rank10k,110.845,1.99,55.701,-108.855,exited google,0.19035584228845392,142.251.50.125,AS15169 Google LLC,1
22.cn,tranco-rank10k,4.47,233.72,0.019,229.25,exited google,0.19035584228845392,192.178.97.190,AS15169 Google LLC,2
24-jav.com,tranco-rank10k,1.655,2.53,0.654,0.875,exited google,0.19035584228845392,142.251.50.125,AS15169 Google LLC,1
2gis.com,tranco-top1k,4.26,232.135,0.018,227.875,exited google,0.19035584228845392,74.125.251.219,AS15169 Google LLC,1
2xbet365.com,tranco-rank100k,2.07,2.39,0.866,0.32,exited google,0.19035584228845392,142.251.50.125,AS15169 Google LLC,1
33across.com,tranco-top1k,111.265,111.265,1.0,0.0,exited google,0.19035584228845392,142.251.50.125,AS15169 Google LLC,1
360.cn,tranco-top1k,2.2199999999999998,474.92,0.005,472.7,exited google,0.19035584228845392,192.178.98.0,AS15169 Google LLC,2
360safe.com,tranco-top1k,237.075,497.275,0.477,260.2,exited google,5585.129298472619,142.251.66.65,AS15169 Google LLC,1
360yield.com,tranco-top1k,5.75,5.75,1.0,0.0,exited google,0.19035584228845392,192.178.97.108,AS15169 Google LLC,2
3gl.net,tranco-rank10k,1.72,234.5,0.007,232.78,exited google,0.19035584228845392,74.125.251.223,AS15169 Google LLC,1
3gpking.name,tranco-rank10k,1.24,2.39,0.519,1.15,exited google,0.19035584228845392,72.14.235.239,AS15169 Google LLC,1
3isk.biz,tranco-rank10k,N/A,N/A,N/A,N/A,google edge not detected,N/A,N/A,N/A,0
3lift.com,tranco-top1k,2.13,2.13,1.0,0.0,exited google,0.19035584228845392,192.178.97.108,AS15169 Google LLC,2
45.32.100.168,vultr-singapore,N/A,N/A,N/A,N/A,google edge not detected,N/A,N/A,N/A,0
49erswebzone.com,tranco-rank100k,1.265,2.47,0.512,1.205,exited google,0.19035584228845392,72.14.235.239,AS15169 Google LLC,1
4dbeli.co,tranco-rank100k,1.74,1.55,1.123,-0.19,exited google,0.19035584228845392,142.251.50.125,AS15169 Google LLC,1
4netplayers.com,tranco-rank100k,224.48000000000002,121.74,1.844,-102.74,exited google,358.1820337128971,142.251.51.160,AS15169 Google LLC,1
5eos306rsc.com,tranco-rank10k,2.695,2.95,0.914,0.255,exited google,0.19035584228845392,142.251.50.125,AS15169 Google LLC,1
64.176.162.16,vultr-tel aviv,1.25,238.32,0.005,237.07,exited google,0.19035584228845392,192.178.97.188,AS15169 Google LLC,2
64.176.178.136,vultr-manchester,0.9450000000000001,221.32,0.004,220.375,exited google,0.19035584228845392,74.125.251.223,AS15169 Google LLC,1
64.176.2.7,vultr-santiago,2.18,229.64,0.009,227.46,exited google,0.19035584228845392,192.178.97.116,AS15169 Google LLC,2
64.176.34.94,vultr-osaka,238.64,229.09,1.042,-9.55,exited google,N/A,108.170.255.228,nan,2
65.20.66.100,vultr-mumbai,600.29,245.99,2.44,-354.3,exited google,N/A,142.250.213.235,nan,1
67.219.110.24,vultr-melbourne,480.28499999999997,489.735,0.981,9.45,exited google,N/A,142.250.224.106,nan,1
