Destination,Source,Median RTT to Last Google Node (ms),Median RTT to Last Node (ms),RTT Ratio (Google/Total),RTT from Google Exit to Last Node (ms),Exit Status,Distance to Last Google Node (km),Last Google IP,Last Google ASN,Hops Before Exit
037hdx.tv,tranco-rank100k,223.89,8.11,27.607,-215.78,exited google,240.45866672303524,142.251.54.146,AS15169 Google LLC,1
07br.cc,tranco-rank100k,6.08,5.84,1.041,-0.24,exited google,240.45866672303524,142.251.54.146,AS15169 Google LLC,1
104.156.230.107,vultr-silicon valley,228.73,229.54,0.996,0.81,exited google,N/A,74.125.243.90,nan,2
104.156.244.232,vultr-miami,232.67,351.33500000000004,0.662,118.665,exited google,N/A,216.239.46.104,nan,1
107.191.51.12,vultr-chicago,231.655,225.62,1.027,-6.035,exited google,N/A,108.170.238.83,nan,1
108.61.149.182,vultr-new jersey,242.435,229.51,1.056,-12.925,exited google,N/A,142.251.66.65,nan,1
108.61.193.166,vultr-atlanta,235.38,229.02,1.028,-6.36,exited google,N/A,142.250.212.58,nan,1
108.61.194.105,vultr-seattle,6.63,219.79,0.03,213.16,exited google,240.45866672303524,142.251.54.146,AS15169 Google LLC,1
108.61.196.101,vultr-london,247.715,219.59,1.128,-28.125,exited google,7857.4469827525945,72.14.235.246,AS15169 Google LLC,1
108.61.198.102,vultr-amsterdam,225.7,234.385,0.963,8.685,exited google,N/A,74.125.242.152,nan,2
108.61.201.151,vultr-tokyo,232.29,234.17000000000002,0.992,1.88,exited google,N/A,72.14.239.222,nan,1
108.61.209.127,vultr-paris,230.765,225.07,1.025,-5.695,exited google,8198.591155948832,72.14.235.97,AS15169 Google LLC,1
108.61.210.117,vultr-frankfurt,227.375,238.48000000000002,0.953,11.105,exited google,N/A,72.14.234.209,nan,1
108.61.212.117,vultr-sydney,233.98000000000002,242.08,0.967,8.1,exited google,N/A,66.249.94.19,nan,1
108.61.219.200,vultr-los angeles,231.78,240.87,0.962,9.09,exited google,1305.6991672909803,142.251.65.159,AS15169 Google LLC,1
108.61.224.175,vultr-dallas,114.72999999999999,241.52,0.475,126.79,exited google,240.45866672303524,142.251.49.8,AS15169 Google LLC,1
11kk.love,tranco-rank10k,7.734999999999999,7.2,1.074,-0.535,exited google,240.45866672303524,142.251.49.8,AS15169 Google LLC,1
123-hd.com,tranco-rank10k,122.13499999999999,115.49,1.058,-6.645,exited google,240.45866672303524,142.251.49.8,AS15169 Google LLC,1
123mkv.team,tranco-rank100k,5.8100000000000005,5.84,0.995,0.03,exited google,240.45866672303524,142.251.49.8,AS15169 Google LLC,1
1242.com,tranco-rank100k,115.84500000000001,246.73000000000002,0.47,130.885,exited google,240.45866672303524,108.170.255.174,AS15169 Google LLC,2
12moviesda.com,tranco-rank100k,6.25,115.58,0.054,109.33,exited google,240.45866672303524,142.251.54.146,AS15169 Google LLC,1
139.84.130.100,vultr-bangalore,236.055,355.975,0.663,119.92,exited google,N/A,74.125.251.23,nan,1
139.84.162.104,vultr-delhi ncr,235.16,262.94,0.894,27.78,exited google,1305.6991672909803,142.251.65.159,AS15169 Google LLC,1
139.84.226.78,vultr-johannesburg,471.22,372.34000000000003,1.266,-98.88,exited google,N/A,64.233.174.119,nan,1
141.164.34.61,vultr-seoul,229.71,232.39499999999998,0.988,2.685,exited google,918.7660607680641,142.251.52.39,AS15169 Google LLC,1
149.248.50.81,vultr-toronto,220.7,237.70499999999998,0.928,17.005,exited google,N/A,108.170.227.246,nan,1
