Destination,Source,Median RTT to Last Google Node (ms),Median RTT to Last Node (ms),RTT Ratio (Google/Total),RTT from Google Exit to Last Node (ms),Exit Status,Distance to Last Google Node (km),Last Google IP,Last Google ASN,Hops Before Exit
000cheapdomains.com,tranco-rank100k,5.62,225.27,0.025,219.65,exited google,255.9813704492715,108.170.255.94,AS15169 Google LLC,2
037hdx.tv,tranco-rank100k,224.28,9.33,24.039,-214.95,exited google,518.8083592856484,192.178.96.240,AS15169 Google LLC,2
07br.cc,tranco-rank100k,10.85,9.57,1.134,-1.28,exited google,518.8083592856484,192.178.97.12,AS15169 Google LLC,2
104.156.230.107,vultr-silicon valley,228.37,226.33,1.009,-2.04,exited google,N/A,66.249.94.46,nan,2
104.156.244.232,vultr-miami,239.84,224.55,1.068,-15.29,exited google,N/A,216.239.46.104,nan,1
107.191.51.12,vultr-chicago,225.66,232.52,0.97,6.86,exited google,N/A,108.170.238.83,nan,1
108.61.149.182,vultr-new jersey,232.39,223.95,1.038,-8.44,exited google,6402.317337826919,142.251.66.65,AS15169 Google LLC,1
108.61.193.166,vultr-atlanta,239.59,227.78,1.052,-11.81,exited google,N/A,108.170.248.86,nan,2
108.61.194.105,vultr-seattle,230.33,224.085,1.028,-6.245,exited google,N/A,142.251.54.146,nan,1
108.61.196.101,vultr-london,17.22,233.57,0.074,216.35,exited google,N/A,72.14.235.246,nan,1
108.61.198.102,vultr-amsterdam,11.76,12.53,0.939,0.77,exited google,578.8631002026975,74.125.242.164,AS15169 Google LLC,2
108.61.201.151,vultr-tokyo,237.14,243.8,0.973,6.66,exited google,8938.340916731124,72.14.239.222,AS15169 Google LLC,1
108.61.209.127,vultr-paris,223.42,226.13,0.988,2.71,exited google,N/A,108.170.238.44,nan,2
108.61.210.117,vultr-frankfurt,13.02,225.23,0.058,212.21,exited google,423.97489626633234,209.85.252.20,AS15169 Google LLC,2
108.61.212.117,vultr-sydney,491.81,472.04,1.042,-19.77,exited google,16088.206575203887,74.125.251.94,AS15169 Google LLC,1
108.61.219.200,vultr-los angeles,240.48,235.2,1.022,-5.28,exited google,N/A,142.251.65.159,nan,1
108.61.224.175,vultr-dallas,6.2,124.39,0.05,118.19,exited google,255.9813704492715,192.178.99.226,AS15169 Google LLC,2
11kk.love,tranco-rank10k,218.86,9.77,22.401,-209.09,exited google,518.8083592856484,216.239.58.134,AS15169 Google LLC,2
123mkv.team,tranco-rank100k,221.13,220.3,1.004,-0.83,exited google,518.8083592856484,192.178.97.12,AS15169 Google LLC,2
1242.com,tranco-rank100k,12.25,472.15,0.026,459.9,exited google,423.97489626633234,192.178.109.154,AS15169 Google LLC,2
139.84.130.100,vultr-bangalore,488.97,249.65,1.959,-239.32,exited google,N/A,74.125.251.23,nan,1
139.84.162.104,vultr-delhi ncr,229.575,220.98,1.039,-8.595,exited google,1613.8717134389024,192.178.241.64,AS15169 Google LLC,2
139.84.226.78,vultr-johannesburg,230.16,237.45,0.969,7.29,exited google,N/A,64.233.174.119,nan,1
141.164.34.61,vultr-seoul,222.49,484.24,0.459,261.75,exited google,423.97489626633234,74.125.253.11,AS15169 Google LLC,1
149.248.50.81,vultr-toronto,246.38,223.4,1.103,-22.98,exited google,N/A,108.170.227.246,nan,1
163.com,tranco-top1k,11.68,262.71,0.044,251.03,exited google,423.97489626633234,142.250.209.65,AS15169 Google LLC,1
1c.ru,tranco-top1k,227.75,234.81,0.97,7.06,exited google,1613.8717134389024,142.250.234.165,AS15169 Google LLC,1
