Destination,Source,Median RTT to Last Google Node (ms),Median RTT to Last Node (ms),RTT Ratio (Google/Total),RTT from Google Exit to Last Node (ms),Exit Status,Distance to Last Google Node (km),Last Google IP,Last Google ASN,Hops Before Exit
000cheapdomains.com,tranco-rank100k,233.55,231.04,1.011,-2.51,exited google,3250.9050272865966,72.14.236.39,AS15169 Google LLC,1
07br.cc,tranco-rank100k,226.51,135.09,1.677,-91.42,exited google,893.5056580973869,142.250.237.158,AS15169 Google LLC,1
104.156.230.107,vultr-silicon valley,232.44,191.34,1.215,-41.1,exited google,N/A,66.249.94.46,nan,2
104.156.244.232,vultr-miami,238.28,240.19,0.992,1.91,exited google,N/A,216.239.46.104,nan,1
107.191.51.12,vultr-chicago,242.07,235.99,1.026,-6.08,exited google,N/A,108.170.238.83,nan,1
108.61.149.182,vultr-new jersey,229.92,229.805,1.001,-0.115,exited google,N/A,142.251.66.65,nan,1
108.61.193.166,vultr-atlanta,240.65,231.4,1.04,-9.25,exited google,N/A,74.125.243.166,nan,2
108.61.194.105,vultr-seattle,175.41,239.47,0.732,64.06,exited google,13482.195244769893,142.251.54.146,AS15169 Google LLC,1
108.61.196.101,vultr-london,472.93,239.965,1.971,-232.965,exited google,11718.763125865695,192.178.97.116,AS15169 Google LLC,2
108.61.198.102,vultr-amsterdam,488.73,238.375,2.05,-250.355,exited google,11364.07427111164,74.125.242.180,nan,2
108.61.201.151,vultr-tokyo,229.5,235.75,0.973,6.25,exited google,N/A,72.14.239.222,nan,1
108.61.209.127,vultr-paris,608.655,239.67,2.54,-368.985,exited google,N/A,72.14.235.97,nan,1
108.61.210.117,vultr-frankfurt,486.66,241.02,2.019,-245.64,exited google,N/A,209.85.249.228,nan,2
108.61.212.117,vultr-sydney,232.78,223.335,1.042,-9.445,exited google,N/A,66.249.94.19,nan,1
108.61.219.200,vultr-los angeles,238.96,239.81,0.996,0.85,exited google,14459.048397165354,142.251.65.159,AS15169 Google LLC,1
108.61.224.175,vultr-dallas,223.52,223.24,1.001,-0.28,exited google,893.5056580973869,72.14.232.209,AS15169 Google LLC,1
11kk.love,tranco-rank10k,0.91,2.01,0.453,1.1,exited google,0.6437887044471816,172.253.69.187,AS15169 Google LLC,1
123mkv.team,tranco-rank100k,219.82,223.51,0.983,3.69,exited google,893.5056580973869,142.250.237.158,AS15169 Google LLC,1
1242.com,tranco-rank100k,229.495,235.96,0.973,6.465,exited google,5771.3348511766835,142.251.66.206,nan,2
139.84.130.100,vultr-bangalore,236.3,225.15,1.05,-11.15,exited google,N/A,74.125.251.23,nan,1
139.84.162.104,vultr-delhi ncr,234.86,235.12,0.999,0.26,exited google,N/A,74.125.37.85,nan,1
139.84.226.78,vultr-johannesburg,489.05,490.44,0.997,1.39,exited google,N/A,64.233.174.119,nan,1
141.164.34.61,vultr-seoul,222.07,230.97,0.961,8.9,exited google,893.5056580973869,108.170.237.141,AS15169 Google LLC,1
149.248.50.81,vultr-toronto,227.78,227.67,1.0,-0.11,exited google,N/A,108.170.227.246,nan,1
163.com,tranco-top1k,226.9,480.5,0.472,253.6,exited google,16341.482714590049,108.170.233.255,AS15169 Google LLC,1
1asb.com,tranco-rank100k,219.87,220.1,0.999,0.23,exited google,893.5056580973869,72.14.232.209,AS15169 Google LLC,1
1c.ru,tranco-top1k,489.55,479.75,1.02,-9.8,exited google,9302.67920569278,142.250.234.165,AS15169 Google LLC,1
1drv.com,tranco-top1k,230.39,242.4,0.95,12.01,exited google,893.5056580973869,74.125.118.179,AS15169 Google LLC,2
1goplus.com,tranco-rank10k,223.92,223.71,1.001,-0.21,exited google,893.5056580973869,72.14.232.209,AS15169 Google LLC,1
1internet.tv,tranco-rank10k,484.78,485.93,0.998,1.15,exited google,11718.763125865695,74.125.251.219,AS15169 Google LLC,1
1nto.com,tranco-rank10k,222.9,232.095,0.96,9.195,exited google,893.5056580973869,72.14.232.209,AS15169 Google LLC,1
1slu.com,tranco-rank10k,14.61,25.31,0.577,10.7,exited google,893.5056580973869,72.14.232.209,AS15169 Google LLC,1
1tamilmv.fi,tranco-rank10k,14.88,225.58,0.066,210.7,exited google,893.5056580973869,142.250.237.158,AS15169 Google LLC,1
1tamilyogi.vote,tranco-rank10k,117.86500000000001,229.5,0.514,111.635,exited google,893.5056580973869,142.250.237.158,AS15169 Google LLC,1
208.72.154.76,vultr-honolulu,246.93,236.64,1.043,-10.29,exited google,13482.195244769893,142.251.54.146,AS15169 Google LLC,1
208.76.222.30,vultr-madrid,493.11,481.96,1.023,-11.15,exited google,N/A,108.170.228.187,nan,1
216.238.66.16,vultr-mexico city,15.2,238.03,0.064,222.83,exited google,893.5056580973869,108.170.237.141,AS15169 Google LLC,1
216.238.98.118,vultr-sao paulo,474.33,495.58,0.957,21.25,exited google,N/A,142.251.64.24,nan,2
21wiz.com,tranco-rank10k,14.77,226.88,0.065,212.11,exited google,893.5056580973869,142.250.237.158,AS15169 Google LLC,1
24-hd.com,tranco-rank10k,226.05,229.26,0.986,3.21,exited google,893.5056580973869,142.250.237.158,AS15169 Google LLC,1
24exch.co,tranco-rank100k,219.98,219.98,1.0,0.0,exited google,16187.13710582978,172.253.78.58,AS15169 Google LLC,2
2gis.com,tranco-top1k,495.28999999999996,478.43,1.035,-16.86,exited google,11718.763125865695,192.178.97.116,AS15169 Google LLC,2
2xpro.net,tranco-rank100k,129.715,13.92,9.319,-115.795,exited google,893.5056580973869,142.250.237.158,AS15169 Google LLC,1
32red.com,tranco-rank10k,231.99,246.7,0.94,14.71,exited google,3250.9050272865966,72.14.236.39,AS15169 Google LLC,1
33across.com,tranco-top1k,219.87,219.87,1.0,0.0,exited google,893.5056580973869,142.250.237.158,AS15169 Google LLC,1
360.cn,tranco-top1k,0.93,241.2,0.004,240.27,exited google,0.6437887044471816,172.253.69.192,AS15169 Google LLC,1
360safe.com,tranco-top1k,364.075,481.725,0.756,117.65,exited google,13482.195244769893,142.251.54.146,AS15169 Google LLC,1
360yield.com,tranco-top1k,478.67,478.67,1.0,0.0,exited google,11718.763125865695,192.178.97.188,AS15169 Google LLC,2
3ddd.ru,tranco-rank10k,481.0,493.46,0.975,12.46,exited google,9302.67920569278,72.14.214.65,AS15169 Google LLC,2
3gl.net,tranco-rank10k,232.49,248.06,0.937,15.57,exited google,3250.9050272865966,72.14.236.39,AS15169 Google LLC,1
3gpking.name,tranco-rank10k,18.11,14.82,1.222,-3.29,exited google,893.5056580973869,142.250.237.158,AS15169 Google LLC,1
3isk.biz,tranco-rank10k,227.83,14.56,15.648,-213.27,exited google,893.5056580973869,142.250.237.158,AS15169 Google LLC,1
45.32.100.168,vultr-singapore,15.05,16.1,0.935,1.05,exited google,893.5056580973869,142.250.237.158,AS15169 Google LLC,1
4dbeli.co,tranco-rank100k,13.26,223.81,0.059,210.55,exited google,893.5056580973869,142.250.237.158,AS15169 Google LLC,1
4netplayers.com,tranco-rank100k,479.78,245.51,1.954,-234.27,exited google,11364.07427111164,66.249.95.7,AS15169 Google LLC,1
5-tv.ru,tranco-rank10k,478.72,478.72,1.0,0.0,exited google,11364.07427111164,142.251.51.160,AS15169 Google LLC,1
5eos306rsc.com,tranco-rank10k,223.75,973.27,0.23,749.52,exited google,893.5056580973869,142.250.237.158,AS15169 Google LLC,1
5movierulz.ng,tranco-rank10k,14.43,229.02,0.063,214.59,exited google,893.5056580973869,142.250.237.158,AS15169 Google LLC,1
64.176.162.16,vultr-tel aviv,498.65,476.61,1.046,-22.04,exited google,11718.763125865695,192.178.97.48,AS15169 Google LLC,2
64.176.178.136,vultr-manchester,236.18,229.07,1.031,-7.11,exited google,3250.9050272865966,72.14.236.39,AS15169 Google LLC,1
64.176.2.7,vultr-santiago,233.81,488.9,0.478,255.09,exited google,13482.195244769893,192.178.105.130,AS15169 Google LLC,2
64.176.34.94,vultr-osaka,225.2,241.02,0.934,15.82,exited google,5436.379558573199,142.251.241.128,AS15169 Google LLC,1
65.20.66.100,vultr-mumbai,227.59,232.61,0.978,5.02,exited google,N/A,142.250.213.235,nan,1
66lottery20.com,tranco-rank10k,228.02,220.51,1.034,-7.51,exited google,893.5056580973869,72.14.232.209,AS15169 Google LLC,1
67.219.110.24,vultr-melbourne,229.27,224.325,1.022,-4.945,exited google,N/A,142.250.224.113,nan,1
6855.org,tranco-rank10k,226.4,224.74,1.007,-1.66,exited google,893.5056580973869,72.14.232.209,AS15169 Google LLC,1
70.34.194.86,vultr-stockholm,481.01,259.0,1.857,-222.01,exited google,N/A,142.251.254.214,nan,2
70.34.242.24,vultr-warsaw,481.315,473.08,1.017,-8.235,exited google,N/A,74.125.252.117,nan,1
77moviehd.com,tranco-rank100k,14.49,14.59,0.993,0.1,exited google,893.5056580973869,142.250.237.158,AS15169 Google LLC,1
77nekoaffiliate.com,tranco-rank100k,223.61,13.84,16.157,-209.77,exited google,893.5056580973869,142.250.237.158,AS15169 Google LLC,1
789.club,tranco-rank10k,0.94,1.62,0.58,0.68,exited google,0.6437887044471816,172.253.69.187,AS15169 Google LLC,1
7dak25e.org,tranco-rank10k,986.88,253.74,3.889,-733.14,exited google,13482.195244769893,142.251.49.8,AS15169 Google LLC,4
7dak25e.xyz,tranco-rank10k,739.11,747.49,0.989,8.38,exited google,13482.195244769893,142.251.49.8,AS15169 Google LLC,4
7dak25wb.org,tranco-rank10k,230.43,253.91,0.908,23.48,exited google,13482.195244769893,142.251.49.8,AS15169 Google LLC,1
7pass.de,tranco-rank100k,226.33,226.33,1.0,0.0,exited google,14459.048397165354,142.251.65.159,AS15169 Google LLC,1
7wickets.live,tranco-rank100k,N/A,N/A,N/A,N/A,google edge not detected,N/A,N/A,N/A,0
988lifeline.org,tranco-rank10k,14.84,123.64,0.12,108.8,exited google,893.5056580973869,142.250.237.158,AS15169 Google LLC,1
98aji.com,tranco-rank100k,13.79,234.35,0.059,220.56,exited google,893.5056580973869,142.250.237.158,AS15169 Google LLC,1
98wn40.com,tranco-rank100k,222.16,15.0,14.811,-207.16,exited google,893.5056580973869,142.250.237.158,AS15169 Google LLC,1
99789bet.vip,tranco-rank100k,122.92,122.92,1.0,0.0,exited google,893.5056580973869,142.250.237.158,AS15169 Google LLC,1
9news.com.au,tranco-rank10k,224.4,15.74,14.257,-208.66,exited google,893.5056580973869,142.251.51.173,AS15169 Google LLC,1
a-mo.net,tranco-top1k,234.68,225.62,1.04,-9.06,exited google,N/A,66.249.94.36,nan,1
a2sports.co,tranco-rank100k,233.89,220.75,1.06,-13.14,exited google,893.5056580973869,72.14.232.209,AS15169 Google LLC,1
a3y4g6bvae.com,tranco-rank100k,474.91,474.91,1.0,0.0,exited google,9302.67920569278,74.125.48.255,nan,2
a8.net,tranco-rank10k,228.03,228.03,1.0,0.0,exited google,893.5056580973869,142.250.237.158,AS15169 Google LLC,1
aalto.fi,tranco-rank10k,224.57,224.57,1.0,0.0,exited google,893.5056580973869,172.253.70.40,AS15169 Google LLC,2
aappublications.org,tranco-rank10k,219.82,479.91,0.458,260.09,exited google,893.5056580973869,108.170.237.141,AS15169 Google LLC,1
aatkit.com,tranco-rank10k,481.15,246.98,1.948,-234.17,exited google,N/A,66.249.94.174,nan,1
abo2sadam.net,tranco-rank100k,231.95,241.48,0.961,9.53,exited google,893.5056580973869,72.14.232.209,AS15169 Google LLC,1
aboutads.info,tranco-top1k,224.81,221.47,1.015,-3.34,exited google,893.5056580973869,142.250.237.158,AS15169 Google LLC,1
academia.edu,tranco-top1k,13.13,13.13,1.0,0.0,exited google,893.5056580973869,108.170.237.141,AS15169 Google LLC,1
acadeu.com,tranco-rank10k,N/A,N/A,N/A,N/A,google edge not detected,N/A,N/A,N/A,0
accuweather.com,tranco-top1k,0.97,0.97,1.0,0.0,exited google,0.6437887044471816,172.253.69.187,AS15169 Google LLC,1
acgnxtracker.com,tranco-rank10k,220.38,247.9,0.889,27.52,exited google,893.5056580973869,72.14.232.209,AS15169 Google LLC,1
acsechocaptiveportal.com,tranco-rank10k,233.05,233.05,1.0,0.0,exited google,16187.13710582978,142.251.247.61,AS15169 Google LLC,1
ad.gt,tranco-top1k,237.17,242.05,0.98,4.88,exited google,13482.195244769893,142.251.54.146,AS15169 Google LLC,1
ad2iction.com,tranco-rank100k,234.615,227.69,1.03,-6.925,exited google,N/A,72.14.239.222,nan,1
ad4m.at,tranco-rank10k,14.46,225.44,0.064,210.98,exited google,893.5056580973869,142.250.237.158,AS15169 Google LLC,1
adamieva.info,tranco-rank10k,222.32,14.31,15.536,-208.01,exited google,893.5056580973869,142.250.237.158,AS15169 Google LLC,1
adblockplus.org,tranco-top1k,226.1,226.1,1.0,0.0,exited google,893.5056580973869,192.178.109.204,AS15169 Google LLC,2
addgene.org,tranco-rank100k,1.14,1.58,0.722,0.44,exited google,0.6437887044471816,172.253.69.192,AS15169 Google LLC,1
adform.net,tranco-top1k,481.27,260.96,1.844,-220.31,exited google,11364.07427111164,66.249.95.10,AS15169 Google LLC,1
adftech.com.br,tranco-rank100k,480.74,480.74,1.0,0.0,exited google,11364.07427111164,66.249.95.10,AS15169 Google LLC,1
aditude.cloud,tranco-rank10k,116.905,224.91,0.52,108.005,exited google,893.5056580973869,108.170.237.141,AS15169 Google LLC,1
