Destination,Source,Median RTT to Last Google Node (ms),Median RTT to Last Node (ms),RTT Ratio (Google/Total),RTT from Google Exit to Last Node (ms),Exit Status,Distance to Last Google Node (km),Last Google IP,Last Google ASN,Hops Before Exit
000cheapdomains.com,tranco-rank100k,223.53,247.43,0.903,23.9,exited google,2578.2052485482845,72.14.236.39,AS15169 Google LLC,1
104.156.230.107,vultr-silicon valley,249.18,235.92,1.056,-13.26,exited google,14142.408802959828,66.249.94.46,nan,2
104.156.244.232,vultr-miami,237.345,227.04,1.045,-10.305,exited google,N/A,216.239.46.104,nan,1
107.191.51.12,vultr-chicago,242.91,234.47,1.036,-8.44,exited google,N/A,108.170.238.83,nan,1
108.61.149.182,vultr-new jersey,242.695,232.97,1.042,-9.725,exited google,N/A,142.251.66.65,nan,1
108.61.193.166,vultr-atlanta,479.37,233.99,2.049,-245.38,exited google,16028.893941995124,74.125.243.54,nan,2
108.61.194.105,vultr-seattle,231.93,245.48,0.945,13.55,exited google,12994.447947800872,142.251.54.146,AS15169 Google LLC,1
108.61.196.101,vultr-london,476.86,226.745,2.103,-250.115,exited google,10844.690407241067,72.14.235.246,AS15169 Google LLC,1
108.61.198.102,vultr-amsterdam,494.8,236.88,2.089,-257.92,exited google,10488.43364935019,74.125.243.80,AS15169 Google LLC,2
108.61.201.151,vultr-tokyo,231.695,225.16,1.029,-6.535,exited google,5315.727226697077,72.14.239.222,AS15169 Google LLC,1
108.61.209.127,vultr-paris,484.43,231.56,2.092,-252.87,exited google,10726.12330711701,72.14.235.97,AS15169 Google LLC,1
108.61.210.117,vultr-frankfurt,472.12,230.87,2.045,-241.25,exited google,N/A,72.14.234.209,nan,1
108.61.212.117,vultr-sydney,237.3,224.0,1.059,-13.3,exited google,N/A,66.249.94.19,nan,1
108.61.219.200,vultr-los angeles,235.995,241.38,0.978,5.385,exited google,14142.408802959828,142.251.65.159,AS15169 Google LLC,1
108.61.224.175,vultr-dallas,1.51,243.16,0.006,241.65,exited google,17.482398342524316,108.170.237.141,AS15169 Google LLC,1
11kk.love,tranco-rank10k,1.69,1.92,0.88,0.23,exited google,17.482398342524316,72.14.232.209,AS15169 Google LLC,1
12moviesda.com,tranco-rank100k,1.48,122.94,0.012,121.46,exited google,17.482398342524316,142.250.237.158,AS15169 Google LLC,1
139.84.130.100,vultr-bangalore,231.165,225.32,1.026,-5.845,exited google,N/A,74.125.251.23,nan,1
139.84.162.104,vultr-delhi ncr,225.42000000000002,220.63,1.022,-4.79,exited google,N/A,74.125.37.85,nan,1
139.84.226.78,vultr-johannesburg,483.54,481.685,1.004,-1.855,exited google,N/A,64.233.174.119,nan,1
141.164.34.61,vultr-seoul,1.34,233.19,0.006,231.85,exited google,17.482398342524316,142.250.237.158,AS15169 Google LLC,1
149.248.50.81,vultr-toronto,239.58,237.26,1.01,-2.32,exited google,N/A,108.170.227.246,nan,1
163.com,tranco-top1k,111.18,487.99,0.228,376.81,exited google,17.482398342524316,172.253.51.168,AS15169 Google LLC,1
1c.ru,tranco-top1k,485.015,257.31,1.885,-227.705,exited google,8409.202647355025,72.14.237.202,AS15169 Google LLC,1
1drv.com,tranco-top1k,2.26,228.68,0.01,226.42,exited google,17.482398342524316,74.125.118.179,AS15169 Google LLC,2
