Destination,Source,Median RTT to Last Google Node (ms),Median RTT to Last Node (ms),RTT Ratio (Google/Total),RTT from Google Exit to Last Node (ms),Exit Status,Distance to Last Google Node (km),Last Google IP,Last Google ASN,Hops Before Exit
037hdx.tv,tranco-rank100k,5.85,222.49,0.026,216.64,exited google,240.45866672303524,142.251.54.146,AS15169 Google LLC,1
07br.cc,tranco-rank100k,6.98,7.18,0.972,0.2,exited google,240.45866672303524,142.251.49.8,AS15169 Google LLC,1
104.156.230.107,vultr-silicon valley,233.33999999999997,220.8,1.057,-12.54,exited google,1305.6991672909803,108.170.252.30,nan,2
104.156.244.232,vultr-miami,5.63,234.125,0.024,228.495,exited google,240.45866672303524,142.251.54.146,AS15169 Google LLC,1
107.191.51.12,vultr-chicago,228.58,722.07,0.317,493.49,exited google,N/A,108.170.238.83,nan,1
108.61.149.182,vultr-new jersey,229.14,229.14,1.0,0.0,exited google,N/A,142.251.66.65,nan,1
108.61.193.166,vultr-atlanta,229.57,234.4,0.979,4.83,exited google,N/A,74.125.243.166,nan,2
108.61.194.105,vultr-seattle,6.17,6.77,0.911,0.6,exited google,240.45866672303524,142.251.54.146,AS15169 Google LLC,1
108.61.196.101,vultr-london,236.79,981.29,0.241,744.5,exited google,7857.4469827525945,192.178.98.2,AS15169 Google LLC,2
108.61.198.102,vultr-amsterdam,247.86,225.63,1.099,-22.23,exited google,7994.046145999333,74.125.243.80,AS15169 Google LLC,2
108.61.201.151,vultr-tokyo,238.29000000000002,222.07,1.073,-16.22,exited google,7906.984028714758,72.14.239.222,AS15169 Google LLC,1
108.61.209.127,vultr-paris,225.95,241.12,0.937,15.17,exited google,N/A,142.251.249.196,nan,1
108.61.210.117,vultr-frankfurt,244.83,220.82999999999998,1.109,-24.0,exited google,N/A,209.85.252.20,nan,2
108.61.212.117,vultr-sydney,234.24,232.825,1.006,-1.415,exited google,N/A,74.125.251.94,nan,1
108.61.219.200,vultr-los angeles,231.69,231.44,1.001,-0.25,exited google,1305.6991672909803,142.251.65.159,AS15169 Google LLC,1
108.61.224.175,vultr-dallas,5.765000000000001,229.41,0.025,223.645,exited google,240.45866672303524,142.251.54.146,AS15169 Google LLC,1
11kk.love,tranco-rank10k,5.76,7.17,0.803,1.41,exited google,240.45866672303524,142.251.54.146,AS15169 Google LLC,1
123-hd.com,tranco-rank10k,114.28999999999999,10.1,11.316,-104.19,exited google,240.45866672303524,142.251.54.146,AS15169 Google LLC,1
1242.com,tranco-rank100k,235.46,234.01,1.006,-1.45,exited google,7906.984028714758,108.170.248.242,nan,2
12moviesda.com,tranco-rank100k,5.67,220.59,0.026,214.92,exited google,240.45866672303524,142.251.54.146,AS15169 Google LLC,1
139.84.130.100,vultr-bangalore,235.79,233.41,1.01,-2.38,exited google,N/A,74.125.251.23,nan,1
139.84.162.104,vultr-delhi ncr,N/A,N/A,N/A,N/A,google edge not detected,N/A,N/A,N/A,0
139.84.226.78,vultr-johannesburg,377.83,472.03,0.8,94.2,exited google,N/A,64.233.174.119,nan,1
141.164.34.61,vultr-seoul,16.82,240.515,0.07,223.695,exited google,918.7660607680641,142.251.52.39,AS15169 Google LLC,1
149.248.50.81,vultr-toronto,238.2,241.47,0.986,3.27,exited google,N/A,108.170.227.246,nan,1
163.com,tranco-top1k,232.5,488.22,0.476,255.72,exited google,3627.802688926103,192.178.106.2,AS15169 Google LLC,2
1asb.com,tranco-rank100k,N/A,N/A,N/A,N/A,google edge not detected,N/A,N/A,N/A,0
1c.ru,tranco-top1k,345.53999999999996,236.385,1.462,-109.155,exited google,8597.729762260262,72.14.237.202,AS15169 Google LLC,1
1drv.com,tranco-top1k,222.82,224.93,0.991,2.11,exited google,240.45866672303524,142.251.54.146,AS15169 Google LLC,1
1goplus.com,tranco-rank10k,5.95,115.55000000000001,0.051,109.6,exited google,240.45866672303524,142.251.49.8,AS15169 Google LLC,1
1internet.tv,tranco-rank10k,223.47,219.7,1.017,-3.77,exited google,7857.4469827525945,74.125.251.219,AS15169 Google LLC,1
1nto.com,tranco-rank10k,5.68,8.56,0.664,2.88,exited google,240.45866672303524,142.251.49.8,AS15169 Google LLC,1
1pr.ru,tranco-rank100k,236.49,232.55,1.017,-3.94,exited google,8597.729762260262,192.178.241.180,AS15169 Google LLC,2
1slu.com,tranco-rank10k,115.395,7.21,16.005,-108.185,exited google,240.45866672303524,142.251.49.8,AS15169 Google LLC,1
1tamilmv.fi,tranco-rank10k,7.654999999999999,7.45,1.028,-0.205,exited google,240.45866672303524,142.251.49.8,AS15169 Google LLC,1
208.72.154.76,vultr-honolulu,7.06,240.39,0.029,233.33,exited google,240.45866672303524,142.251.54.146,AS15169 Google LLC,1
208.76.222.30,vultr-madrid,247.7,247.7,1.0,0.0,exited google,8633.851512215944,108.170.252.224,nan,2
216.238.66.16,vultr-mexico city,7.91,239.64,0.033,231.73,exited google,240.45866672303524,108.170.255.176,AS15169 Google LLC,2
216.238.98.118,vultr-sao paulo,229.67,224.55,1.023,-5.12,exited google,N/A,209.85.246.80,nan,2
21wiz.com,tranco-rank10k,223.22500000000002,7.615,29.314,-215.61,exited google,240.45866672303524,142.251.49.8,AS15169 Google LLC,1
24-jav.com,tranco-rank10k,5.54,112.91,0.049,107.37,exited google,240.45866672303524,142.251.54.146,AS15169 Google LLC,1
24exch.co,tranco-rank100k,245.81,245.81,1.0,0.0,exited google,2524.714633041892,172.253.78.58,AS15169 Google LLC,2
2gis.com,tranco-top1k,220.23,248.68,0.886,28.45,exited google,7857.4469827525945,74.125.251.219,AS15169 Google LLC,1
2xbet365.com,tranco-rank100k,5.74,7.58,0.757,1.84,exited google,240.45866672303524,142.251.49.8,AS15169 Google LLC,1
