Destination,Source,Median RTT to Last Google Node (ms),Median RTT to Last Node (ms),RTT Ratio (Google/Total),RTT from Google Exit to Last Node (ms),Exit Status,Distance to Last Google Node (km),Last Google IP,Last Google ASN,Hops Before Exit
000cheapdomains.com,tranco-rank100k,1.46,236.05,0.006,234.59,exited google,0.04065250984464333,108.170.255.200,AS15169 Google LLC,2
07br.cc,tranco-rank100k,1.55,0.95,1.632,-0.6,exited google,0.04065250984464333,72.14.235.78,AS15169 Google LLC,1
104.156.230.107,vultr-silicon valley,233.72,225.43,1.037,-8.29,exited google,N/A,66.249.94.46,nan,2
104.156.244.232,vultr-miami,240.34,239.39,1.004,-0.95,exited google,N/A,216.239.46.104,nan,1
107.191.51.12,vultr-chicago,247.29500000000002,234.0,1.057,-13.295,exited google,N/A,108.170.238.83,nan,1
108.61.149.182,vultr-new jersey,242.53,220.6,1.099,-21.93,exited google,6481.26160690879,142.251.66.65,AS15169 Google LLC,1
108.61.193.166,vultr-atlanta,242.15,236.11,1.026,-6.04,exited google,N/A,74.125.243.54,nan,2
108.61.194.105,vultr-seattle,230.77,235.76,0.979,4.99,exited google,8664.578823038431,142.251.54.146,AS15169 Google LLC,1
108.61.196.101,vultr-london,124.295,236.36,0.526,112.065,exited google,N/A,72.14.235.246,nan,1
108.61.198.102,vultr-amsterdam,223.45499999999998,233.245,0.958,9.79,exited google,830.1719195765853,74.125.243.76,AS15169 Google LLC,2
108.61.201.151,vultr-tokyo,241.14,238.96,1.009,-2.18,exited google,9738.183263366152,72.14.239.222,AS15169 Google LLC,1
108.61.209.127,vultr-paris,18.435000000000002,224.0,0.082,205.565,exited google,N/A,108.170.238.44,nan,2
108.61.210.117,vultr-frankfurt,221.16,219.33,1.008,-1.83,exited google,518.543507291523,192.178.109.152,AS15169 Google LLC,2
108.61.212.117,vultr-sydney,475.97,372.68,1.277,-103.29,exited google,N/A,74.125.251.94,nan,1
108.61.219.200,vultr-los angeles,241.34,222.325,1.086,-19.015,exited google,N/A,142.251.65.159,nan,1
108.61.224.175,vultr-dallas,2.65,221.51,0.012,218.86,exited google,0.04065250984464333,192.178.99.212,AS15169 Google LLC,2
11kk.love,tranco-rank10k,1.77,1.705,1.038,-0.065,exited google,0.04065250984464333,72.14.235.78,AS15169 Google LLC,1
123-hd.com,tranco-rank10k,1.43,15.9,0.09,14.47,exited google,0.04065250984464333,72.14.235.78,AS15169 Google LLC,1
123mkv.team,tranco-rank100k,1.33,1.91,0.696,0.58,exited google,0.04065250984464333,72.14.235.78,AS15169 Google LLC,1
12moviesda.com,tranco-rank100k,3.38,1.57,2.153,-1.81,exited google,0.04065250984464333,72.14.235.78,AS15169 Google LLC,1
139.84.130.100,vultr-bangalore,N/A,N/A,N/A,N/A,google edge not detected,N/A,N/A,N/A,0
139.84.162.104,vultr-delhi ncr,231.61,233.94,0.99,2.33,exited google,2291.1855061926744,192.178.241.118,AS15169 Google LLC,2
