Destination,Source,Median RTT to Last Google Node (ms),Median RTT to Last Node (ms),RTT Ratio (Google/Total),RTT from Google Exit to Last Node (ms),Exit Status,Distance to Last Google Node (km),Last Google IP,Last Google ASN,Hops Before Exit
000cheapdomains.com,tranco-rank100k,6.06,240.79,0.025,234.73,exited google,255.9813704492715,108.170.255.160,AS15169 Google LLC,2
037hdx.tv,tranco-rank100k,9.469999999999999,121.07,0.078,111.6,exited google,518.8083592856484,216.239.58.134,AS15169 Google LLC,2
07br.cc,tranco-rank100k,220.57,230.7,0.956,10.13,exited google,518.8083592856484,192.178.96.240,AS15169 Google LLC,2
104.156.230.107,vultr-silicon valley,247.33,232.22,1.065,-15.11,exited google,N/A,74.125.243.90,nan,2
104.156.244.232,vultr-miami,237.23,237.86,0.997,0.63,exited google,N/A,216.239.46.104,nan,1
107.191.51.12,vultr-chicago,222.76,223.6,0.996,0.84,exited google,N/A,108.170.238.83,nan,1
108.61.149.182,vultr-new jersey,223.36,235.21,0.95,11.85,exited google,6402.317337826919,142.251.66.65,AS15169 Google LLC,1
108.61.193.166,vultr-atlanta,221.16,245.35,0.901,24.19,exited google,N/A,74.125.243.166,nan,2
108.61.194.105,vultr-seattle,233.34,243.39,0.959,10.05,exited google,N/A,142.251.54.146,nan,1
108.61.196.101,vultr-london,228.33,232.93,0.98,4.6,exited google,934.3549472351424,72.14.235.246,AS15169 Google LLC,1
108.61.198.102,vultr-amsterdam,222.96,226.42000000000002,0.985,3.46,exited google,578.8631002026975,74.125.243.80,AS15169 Google LLC,2
108.61.201.151,vultr-tokyo,232.68,239.94,0.97,7.26,exited google,8938.340916731124,72.14.239.222,AS15169 Google LLC,1
108.61.209.127,vultr-paris,16.52,230.69,0.072,214.17,exited google,880.0987933592077,72.14.235.97,AS15169 Google LLC,1
108.61.210.117,vultr-frankfurt,117.52,12.5,9.402,-105.02,exited google,423.97489626633234,192.178.109.234,AS15169 Google LLC,2
108.61.212.117,vultr-sydney,479.13,486.18,0.985,7.05,exited google,16088.206575203887,192.178.97.224,AS15169 Google LLC,2
108.61.219.200,vultr-los angeles,228.845,232.92,0.983,4.075,exited google,N/A,142.251.65.159,nan,1
108.61.224.175,vultr-dallas,5.65,239.69,0.024,234.04,exited google,255.9813704492715,192.178.99.226,AS15169 Google LLC,2
11kk.love,tranco-rank10k,9.67,129.375,0.075,119.705,exited google,518.8083592856484,216.239.58.134,AS15169 Google LLC,2
123-hd.com,tranco-rank10k,228.72,120.835,1.893,-107.885,exited google,423.97489626633234,74.125.253.7,AS15169 Google LLC,1
139.84.130.100,vultr-bangalore,471.21,474.29,0.994,3.08,exited google,N/A,74.125.251.23,nan,1
139.84.162.104,vultr-delhi ncr,237.31,236.75,1.002,-0.56,exited google,1613.8717134389024,192.178.241.118,AS15169 Google LLC,2
139.84.226.78,vultr-johannesburg,226.79,228.53,0.992,1.74,exited google,N/A,64.233.174.119,nan,1
141.164.34.61,vultr-seoul,11.78,473.51,0.025,461.73,exited google,423.97489626633234,209.85.252.20,AS15169 Google LLC,2
149.248.50.81,vultr-toronto,230.61,236.82,0.974,6.21,exited google,N/A,108.170.227.246,nan,1
163.com,tranco-top1k,11.52,479.62,0.024,468.1,exited google,423.97489626633234,142.250.209.65,AS15169 Google LLC,1
1c.ru,tranco-top1k,233.33,237.37,0.983,4.04,exited google,1613.8717134389024,72.14.237.202,AS15169 Google LLC,1
1drv.com,tranco-top1k,10.01,226.57,0.044,216.56,exited google,518.8083592856484,142.251.225.168,AS15169 Google LLC,2
1goplus.com,tranco-rank10k,117.88,234.51,0.503,116.63,exited google,518.8083592856484,64.233.174.228,AS15169 Google LLC,2
1internet.tv,tranco-rank10k,116.87,233.77,0.5,116.9,exited google,518.8083592856484,216.239.58.134,AS15169 Google LLC,2
1learn.in,tranco-rank100k,1.19,0.44,2.705,-0.75,exited google,16.047203693945004,142.251.239.187,AS15169 Google LLC,5
1nto.com,tranco-rank10k,9.54,19.2,0.497,9.66,exited google,518.8083592856484,192.178.96.240,AS15169 Google LLC,2
1tamilmv.fi,tranco-rank10k,226.65,221.38,1.024,-5.27,exited google,518.8083592856484,216.239.58.134,AS15169 Google LLC,2
1tamilyogi.vote,tranco-rank10k,9.75,225.38,0.043,215.63,exited google,518.8083592856484,192.178.96.240,AS15169 Google LLC,2
208.72.154.76,vultr-honolulu,245.22,226.98,1.08,-18.24,exited google,6402.317337826919,142.251.60.123,AS15169 Google LLC,1
208.76.222.30,vultr-madrid,223.28,223.41,0.999,0.13,exited google,N/A,108.170.228.187,nan,1
216.238.66.16,vultr-mexico city,219.81,150.26,1.463,-69.55,exited google,255.9813704492715,108.170.255.94,AS15169 Google LLC,2
216.238.98.118,vultr-sao paulo,221.21,221.21,1.0,0.0,exited google,10238.712945212637,209.85.244.162,nan,2
21wiz.com,tranco-rank10k,228.95,19.81,11.557,-209.14,exited google,518.8083592856484,216.239.58.134,AS15169 Google LLC,2
2gis.com,tranco-top1k,14.38,237.59,0.061,223.21,exited google,518.8083592856484,108.170.234.166,AS15169 Google LLC,2
2xpro.net,tranco-rank100k,9.56,19.19,0.498,9.63,exited google,518.8083592856484,216.239.58.134,AS15169 Google LLC,2
32red.com,tranco-rank10k,7.24,15.879999999999999,0.456,8.64,exited google,255.9813704492715,108.170.255.94,AS15169 Google LLC,2
33across.com,tranco-top1k,121.425,121.425,1.0,0.0,exited google,423.97489626633234,74.125.253.11,AS15169 Google LLC,1
360.cn,tranco-top1k,225.1,484.395,0.465,259.295,exited google,423.97489626633234,192.178.109.238,AS15169 Google LLC,2
360safe.com,tranco-top1k,225.715,478.855,0.471,253.14,exited google,6402.317337826919,142.251.66.70,AS15169 Google LLC,1
360yield.com,tranco-top1k,12.41,12.41,1.0,0.0,exited google,423.97489626633234,192.178.109.166,AS15169 Google LLC,2
3gl.net,tranco-rank10k,7.95,245.14,0.032,237.19,exited google,255.9813704492715,192.178.99.226,AS15169 Google LLC,2
3gpking.name,tranco-rank10k,9.52,228.20999999999998,0.042,218.69,exited google,518.8083592856484,216.239.58.134,AS15169 Google LLC,2
3lift.com,tranco-top1k,223.7,227.81,0.982,4.11,exited google,518.8083592856484,216.239.58.134,AS15169 Google LLC,2
45.32.100.168,vultr-singapore,486.655,231.55,2.102,-255.105,exited google,N/A,142.250.237.158,nan,1
4fence.it,tranco-rank100k,233.91,230.05,1.017,-3.86,exited google,N/A,72.14.232.198,nan,1
